,day,month,year,crash_time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,bad_road_infrastructure,car_failure,distraction,driver_mistake,illegal_action,medical,other_involvement
16560,11,8,2019,3,40.833443,-73.858864,0,0,0,0,1,0,0,0,0
16562,12,8,2019,12,40.813755,-73.953094,0,0,0,0,0,1,0,0,0
16565,23,8,2019,22,40.574005,-73.98969,1,0,0,0,1,0,0,0,0
16566,17,8,2019,22,40.756424,-73.7403,0,0,0,0,0,1,0,0,0
16568,29,8,2019,16,40.76235,-73.778984,0,0,0,0,0,1,0,0,0
16570,6,9,2019,10,40.626133,-74.031975,0,0,0,0,1,0,0,0,0
16572,20,8,2019,23,40.77861,-73.84249,0,0,0,0,0,1,0,0,0
16573,2,11,2019,12,40.87122,-73.91416,0,0,0,0,0,1,0,0,0
16574,21,8,2019,19,40.72304,-73.8563,0,0,0,0,0,1,0,0,0
16578,15,8,2019,5,40.768875,-73.90852,0,0,0,0,0,1,0,0,0
16579,11,8,2019,11,40.78167,-73.83076,0,0,0,0,0,1,0,0,0
16580,10,8,2019,11,40.604095,-74.020355,0,0,0,0,1,0,0,0,0
16582,17,8,2019,12,40.70975,-73.79562,0,0,0,0,1,0,0,0,0
16583,16,8,2019,16,40.704033,-73.81711,0,0,0,0,0,1,0,0,0
16584,24,8,2019,15,40.848328,-73.91842,1,0,0,0,0,0,0,0,1
16586,31,8,2019,18,40.690002,-73.776085,0,0,0,0,0,0,0,0,1
16587,5,9,2019,17,40.86446,-73.91895,0,0,0,0,0,0,0,0,1
16588,22,8,2019,7,40.597717,-73.93259,0,0,0,0,0,1,0,0,0
16590,21,8,2019,23,40.63073,-74.01734,1,0,0,0,0,1,0,0,0
16592,28,8,2019,2,40.672714,-73.89032,0,0,0,0,0,1,0,0,0
16593,19,8,2019,23,40.684937,-73.91014,0,0,0,0,0,1,0,0,0
16594,16,8,2019,13,40.898632,-73.8548,2,0,0,0,1,0,0,0,0
16596,28,8,2019,23,40.71406,-73.95292,3,0,0,0,0,1,0,0,0
16599,14,8,2019,19,40.715553,-73.82617,0,0,0,0,0,1,0,0,0
16603,21,8,2019,17,40.812725,-73.94931,0,0,0,0,0,0,0,0,1
16604,22,8,2019,16,40.817345,-73.89533,0,0,0,0,0,1,0,0,0
16605,29,8,2019,16,40.685112,-73.88272,0,0,0,0,1,0,0,0,0
16606,25,8,2019,11,40.70123,-73.94277,0,0,0,0,0,1,0,0,0
16607,28,8,2019,20,40.741375,-73.978355,1,0,0,0,0,1,0,0,0
16609,10,8,2019,10,40.75261,-73.82698,0,0,0,0,0,1,0,0,0
16610,27,8,2019,22,40.62332,-73.99713,0,0,0,0,0,1,0,0,0
16611,20,8,2019,13,40.58525,-73.98728,0,0,0,0,1,0,0,0,0
16612,4,9,2019,14,40.85206,-73.934784,0,0,0,0,1,0,0,0,0
16613,22,8,2019,20,40.65605,-73.92361,1,0,0,1,0,0,0,0,0
16614,15,8,2019,18,40.62877,-73.91825,0,0,0,0,0,1,0,0,0
16615,7,9,2019,16,40.8431,-73.91796,2,0,0,0,0,0,1,0,0
16616,10,8,2019,22,40.65097,-73.97698,0,0,0,0,0,1,0,0,0
16617,18,8,2019,0,40.601,-73.979385,0,0,0,0,1,0,0,0,0
16618,1,9,2019,11,40.778732,-73.79369,0,0,0,0,0,1,0,0,0
16621,10,8,2019,23,40.68329,-73.81153,1,0,0,0,0,1,0,0,0
16622,1,9,2019,15,40.73091,-73.774925,0,0,0,0,1,0,0,0,0
16623,13,8,2019,8,40.584126,-73.97186,1,0,0,0,1,0,0,0,0
16624,17,8,2019,15,40.6711,-73.883575,0,0,0,0,1,0,0,0,0
16625,17,3,2018,17,40.73539,-73.99828,0,0,0,0,1,0,0,0,0
16627,1,9,2019,7,40.630505,-73.92812,0,0,0,0,0,1,0,0,0
16628,10,8,2019,12,40.87926,-73.86962,0,0,0,0,1,0,0,0,0
16632,4,9,2019,12,40.792545,-73.94104,0,0,0,0,0,1,0,0,0
16633,4,9,2019,19,40.625973,-73.97624,0,0,0,0,1,0,0,0,0
16635,31,8,2019,17,40.810455,-73.937195,0,0,0,0,0,0,0,0,1
16636,10,8,2019,18,40.714714,-73.94185,1,0,0,0,0,1,0,0,0
16638,15,8,2019,19,40.701683,-73.80792,0,0,0,0,1,0,0,0,0
16640,25,8,2019,2,40.70315,-74.014435,0,0,0,0,0,1,0,0,0
16642,24,8,2019,11,40.762287,-73.73334,0,0,0,0,0,1,0,0,0
16645,17,8,2019,19,40.808243,-73.92785,0,0,0,0,1,0,0,0,0
16647,6,9,2019,20,40.677414,-73.98305,0,0,0,0,1,0,0,0,0
16649,24,8,2019,0,40.75923,-73.99578,0,0,0,0,0,1,0,0,0
16650,8,9,2019,7,40.8612,-73.93497,0,0,0,0,1,0,0,0,0
16651,7,9,2019,21,40.750725,-73.87502,1,0,0,0,1,0,0,0,0
16652,30,8,2019,14,40.679653,-73.77724,0,0,0,0,0,1,0,0,0
16653,27,8,2019,4,40.712345,-73.79313,0,0,0,0,1,0,0,0,0
16656,30,8,2019,20,40.754406,-73.85581,0,0,0,0,1,0,0,0,0
16658,29,8,2019,18,40.76095,-73.832756,0,0,0,0,0,0,0,0,1
16660,18,8,2019,23,40.88485,-73.826805,0,0,0,0,0,1,0,0,0
16661,6,9,2019,15,40.76758,-73.93596,2,0,0,0,1,0,0,0,0
16662,21,8,2019,1,40.73796,-73.79301,0,0,0,0,1,0,0,0,0
16664,22,8,2019,15,40.616035,-73.955795,1,0,0,0,0,1,0,0,0
16665,4,9,2019,17,40.88622,-73.86711,1,0,0,0,1,0,0,0,0
16666,27,8,2019,18,40.699406,-73.95338,0,0,0,0,1,0,0,0,0
16667,1,9,2019,20,40.675842,-73.78305,0,0,0,0,1,0,0,0,0
16670,16,8,2019,13,40.77882,-73.953995,4,0,0,0,0,1,0,0,0
16672,19,8,2019,17,40.86544,-73.85579,1,0,0,0,1,0,0,0,0
16675,13,8,2019,8,40.696384,-73.977394,0,0,0,0,1,0,0,0,0
16677,23,8,2019,12,40.666862,-73.77837,0,0,0,0,0,1,0,0,0
16678,3,9,2019,15,40.745304,-73.82595,8,0,0,0,0,1,0,0,0
16683,7,9,2019,1,40.818745,-73.86621,1,0,0,0,1,0,0,0,0
16687,16,8,2019,16,40.750965,-73.94027,0,0,0,0,1,0,0,0,0
16688,10,8,2019,22,40.752117,-73.97556,0,0,0,0,1,0,0,0,0
16689,22,8,2019,13,40.834522,-73.86186,0,0,0,0,0,1,0,0,0
16690,4,9,2019,17,40.82857,-73.84119,0,0,0,0,1,0,0,0,0
16691,20,8,2019,10,40.68969,-73.99237,1,0,0,0,1,0,0,0,0
16692,21,8,2019,13,40.87514,-73.90499,0,0,0,0,0,0,0,0,1
16693,6,9,2019,16,40.60589,-74.07427,0,0,0,0,0,1,0,0,0
16694,3,9,2019,14,40.71062,-73.85967,0,0,0,0,0,1,0,0,0
16695,5,9,2019,12,40.881264,-73.83875,1,0,0,0,1,0,0,0,0
16696,10,8,2019,15,40.892754,-73.85774,0,0,0,0,1,0,0,0,0
16697,10,8,2019,3,40.630577,-74.00751,0,0,0,0,0,1,0,0,0
16698,30,8,2019,17,40.76023,-73.961525,0,0,0,0,0,1,0,0,0
16699,16,8,2019,14,40.761242,-73.97946,0,0,0,0,0,1,0,0,0
16701,22,8,2019,1,40.734398,-73.9223,0,0,0,0,0,1,0,0,0
16702,10,8,2019,13,40.624912,-74.146706,0,0,0,0,1,0,0,0,0
16704,15,8,2019,0,40.806797,-73.92458,0,0,0,0,1,0,0,0,0
16705,21,8,2019,9,40.711468,-73.7315,0,0,0,0,0,1,0,0,0
16706,14,8,2019,17,40.62055,-74.16919,2,0,0,0,1,0,0,0,0
16707,4,9,2019,11,40.681484,-73.97703,0,0,0,0,0,1,0,0,0
16708,2,9,2019,15,40.744034,-74.00313,0,0,0,0,0,1,0,0,0
16710,18,8,2019,23,40.671257,-73.76562,0,0,0,0,0,0,0,0,1
16711,7,9,2019,11,40.75451,-73.827156,0,0,0,0,0,1,0,0,0
16712,25,8,2019,0,40.68432,-73.967064,2,0,0,0,0,0,0,0,1
16714,21,8,2019,18,40.685436,-73.944336,1,0,0,0,0,1,0,0,0
16715,28,8,2019,0,40.77017,-73.93048,0,0,0,0,1,0,0,0,0
16716,19,8,2019,6,40.740913,-73.95226,1,0,0,0,1,0,0,0,0
16717,5,9,2019,13,40.691624,-73.942665,0,0,0,0,1,0,0,0,0
16718,25,8,2019,6,40.746193,-73.86868,0,0,0,0,1,0,0,0,0
16719,11,8,2019,14,40.67164,-73.95034,0,0,0,0,0,1,0,0,0
16721,10,8,2019,14,40.695145,-73.79388,0,0,0,0,0,0,0,0,1
16722,1,9,2019,12,40.89572,-73.85656,0,0,0,0,0,0,1,0,0
16725,28,8,2019,16,40.73228,-73.85183,0,0,0,0,1,0,0,0,0
16728,3,9,2019,8,40.76038,-73.98007,0,0,0,0,0,0,0,0,1
16729,11,8,2019,22,40.737938,-73.93589,0,0,0,0,1,0,0,0,0
16730,30,8,2019,12,40.66773,-73.929634,0,0,0,0,0,0,0,0,1
16731,20,8,2019,18,40.608814,-73.973,0,0,0,0,1,0,0,0,0
16732,17,8,2019,12,40.753242,-73.96662,0,0,0,0,0,1,0,0,0
16735,22,8,2019,14,40.72527,-73.82659,1,0,0,0,1,0,0,0,0
16736,12,8,2019,17,40.671505,-73.90734,0,0,0,0,1,0,0,0,0
16737,12,8,2019,4,40.876503,-73.904564,0,0,0,0,0,1,0,0,0
16738,22,8,2019,10,40.593327,-73.964645,0,0,0,0,0,1,0,0,0
16741,31,8,2019,15,40.72672,-73.95043,0,0,0,0,0,1,0,0,0
16746,8,9,2019,17,40.672733,-73.96966,2,0,0,0,0,1,0,0,0
16747,5,9,2019,1,40.750534,-74.003136,0,0,0,0,1,0,0,0,0
16748,13,8,2019,12,40.668293,-73.97924,0,0,0,0,0,1,0,0,0
16749,5,9,2019,10,40.691895,-73.83474,0,0,0,0,0,1,0,0,0
16750,29,8,2019,9,40.614597,-73.94296,0,0,0,0,1,0,0,0,0
16751,18,8,2019,14,40.72802,-73.86368,1,0,0,0,0,1,0,0,0
16752,22,8,2019,11,40.79507,-73.93919,0,0,0,0,0,1,0,0,0
16753,14,8,2019,12,40.842422,-73.928185,0,0,0,0,0,1,0,0,0
16754,30,8,2019,17,40.845627,-73.90023,0,0,0,0,1,0,0,0,0
16755,25,8,2019,15,40.695766,-73.78497,0,0,0,0,1,0,0,0,0
16756,3,9,2019,18,40.85167,-73.82689,0,0,0,0,0,1,0,0,0
16757,13,8,2019,10,40.644146,-73.99818,0,0,0,0,0,0,1,0,0
16758,4,9,2019,20,40.89466,-73.89657,2,0,0,0,0,0,0,0,1
16760,26,8,2019,8,40.700916,-73.913574,0,0,0,0,0,1,0,0,0
16763,16,8,2019,16,40.719215,-73.988815,0,0,0,0,0,1,0,0,0
16764,17,8,2019,5,40.67611,-73.905594,0,0,0,0,1,0,0,0,0
16766,31,8,2019,12,40.775826,-73.82446,0,0,0,0,0,1,0,0,0
16767,28,8,2019,7,40.677017,-73.92182,0,0,0,0,1,0,0,0,0
16768,26,8,2019,7,40.60226,-74.003075,0,0,0,0,0,0,0,0,1
16769,20,8,2019,7,40.72201,-73.853485,1,0,0,0,0,0,0,0,1
16772,4,9,2019,18,40.84724,-73.89088,0,0,0,0,0,0,1,0,0
16773,28,8,2019,19,40.69911,-73.81233,0,0,0,0,0,1,0,0,0
16774,21,8,2019,8,40.593872,-74.09981,0,0,0,0,0,1,0,0,0
16775,28,8,2019,3,40.673035,-73.78995,0,0,0,0,1,0,0,0,0
16776,7,9,2019,0,40.771736,-73.96125,2,0,0,0,1,0,0,0,0
16777,2,9,2019,20,40.630898,-74.13047,0,0,0,0,1,0,0,0,0
16778,17,8,2019,9,40.740273,-73.89586,0,0,0,0,1,0,0,0,0
16780,16,8,2019,11,40.669712,-73.816284,1,0,0,0,0,0,1,0,0
16781,28,8,2019,14,40.75595,-73.99074,0,0,0,0,0,1,0,0,0
16783,12,8,2019,8,40.66503,-73.81863,0,0,0,0,0,1,0,0,0
16784,19,8,2019,7,40.67927,-73.978546,0,0,0,0,0,1,0,0,0
16787,12,8,2019,22,40.742405,-73.75348,0,0,0,0,0,1,0,0,0
16790,16,8,2019,12,40.77077,-73.91727,1,0,0,0,1,0,0,0,0
16791,29,8,2019,14,40.75048,-73.99472,0,0,0,0,1,0,0,0,0
16792,31,8,2019,23,40.669456,-73.86284,0,0,0,0,0,0,0,0,1
16793,27,8,2019,16,40.626057,-73.94052,0,0,0,0,0,1,0,0,0
16794,31,8,2019,15,40.78918,-73.83817,0,0,0,0,0,1,0,0,0
16798,7,9,2019,17,40.82839,-73.916916,1,0,0,0,0,1,0,0,0
16799,24,8,2019,23,40.854874,-73.916794,0,0,0,0,0,0,0,0,1
16802,29,8,2019,22,40.75482,-73.84499,0,0,0,0,1,0,0,0,0
16803,21,8,2019,14,40.65881,-73.98172,0,0,0,0,0,1,0,0,0
16804,14,8,2019,17,40.882835,-73.888016,2,0,0,0,1,0,0,0,0
16805,2,9,2019,14,40.69265,-73.83208,0,0,0,0,1,0,0,0,0
16806,4,9,2019,15,40.675785,-73.90269,2,0,0,0,0,1,0,0,0
16807,20,8,2019,10,40.700737,-73.99499,1,0,0,0,0,1,0,0,0
16809,22,8,2019,21,40.80812,-73.96011,0,0,0,0,1,0,0,0,0
16811,7,9,2019,15,40.637085,-74.08242,1,0,0,1,0,0,0,0,0
16813,29,8,2019,16,40.69773,-73.81409,0,0,0,0,1,0,0,0,0
16815,12,8,2019,9,40.70881,-73.75873,0,0,0,0,1,0,0,0,0
16817,24,8,2019,10,40.747093,-73.88669,0,0,0,0,1,0,0,0,0
16818,12,8,2019,16,40.64336,-73.94686,0,0,0,0,0,1,0,0,0
16819,4,9,2019,16,40.68733,-73.98183,0,0,0,0,0,1,0,0,0
16820,18,8,2019,1,40.846096,-73.91919,0,0,0,0,0,0,1,0,0
16821,29,8,2019,12,40.755836,-73.97708,1,0,0,0,0,1,0,0,0
16822,15,8,2019,13,40.797478,-73.9488,0,0,0,0,0,1,0,0,0
16823,7,9,2019,15,40.836403,-73.875595,2,0,0,0,0,0,0,0,1
16824,30,8,2019,3,40.756763,-73.96716,1,0,0,0,0,0,0,0,1
16825,30,8,2019,16,40.71997,-73.992905,0,0,0,0,0,1,0,0,0
16826,25,8,2019,13,40.71991,-73.809044,1,0,0,0,0,1,0,0,0
16827,8,9,2019,9,40.60729,-74.14086,2,0,0,0,0,0,1,0,0
16829,11,8,2019,10,40.74552,-73.83544,2,0,0,0,0,1,0,0,0
16832,23,8,2019,19,40.7542,-73.813354,0,0,0,0,0,1,0,0,0
16833,10,8,2019,7,40.752663,-73.746025,1,0,0,0,0,1,0,0,0
16834,12,8,2019,21,40.560776,-74.16273,1,0,0,0,0,0,1,0,0
16835,14,8,2019,21,40.773724,-73.90732,0,0,0,0,1,0,0,0,0
16837,8,9,2019,20,40.772335,-73.90534,0,0,0,0,0,1,0,0,0
16838,22,8,2019,0,40.841423,-73.92867,0,0,0,0,1,0,0,0,0
16839,7,9,2019,23,40.741028,-73.93432,0,0,0,0,0,1,0,0,0
16840,28,8,2019,14,40.768887,-73.90691,0,0,0,0,0,1,0,0,0
16841,1,9,2019,18,40.68389,-73.93823,0,0,0,0,1,0,0,0,0
16842,15,8,2019,23,40.724495,-73.948586,0,0,0,0,0,1,0,0,0
16843,18,8,2019,11,40.82325,-73.88277,0,0,0,0,0,0,0,0,1
16845,12,8,2019,17,40.76465,-73.823494,1,0,0,0,0,1,0,0,0
16846,18,8,2019,19,40.64869,-73.9548,1,0,0,0,0,1,0,0,0
16847,27,8,2019,12,40.661446,-73.92829,1,0,0,0,0,1,0,0,0
16848,14,8,2019,22,40.766304,-73.89286,2,0,0,0,0,0,0,0,1
16849,1,9,2019,17,40.71062,-73.98534,0,0,0,0,0,1,0,0,0
16850,28,8,2019,20,40.77812,-73.94441,0,0,0,0,0,1,0,0,0
16852,5,9,2019,18,40.74775,-73.98086,1,0,0,0,0,1,0,0,0
16854,23,8,2019,13,40.78519,-73.94934,0,0,0,0,0,0,0,0,1
16855,8,9,2019,2,40.7224,-73.99165,0,0,0,0,1,0,0,0,0
16858,16,8,2019,18,40.672314,-73.8036,0,0,0,0,0,1,0,0,0
16860,18,8,2019,14,40.685127,-73.90643,0,0,0,0,0,1,0,0,0
16861,3,9,2019,12,40.616066,-74.02958,0,0,0,0,1,0,0,0,0
16864,24,8,2019,14,40.736122,-73.87682,0,0,0,0,0,1,0,0,0
16865,30,8,2019,18,40.85208,-73.82685,0,0,0,0,1,0,0,0,0
16866,12,8,2019,18,40.68561,-73.75027,0,0,0,0,0,1,0,0,0
16867,25,8,2019,11,40.733967,-73.87177,0,0,0,0,0,1,0,0,0
16868,31,8,2019,12,40.696087,-73.96265,0,0,0,0,1,0,0,0,0
16870,20,8,2019,21,40.821636,-73.93909,0,0,0,0,0,1,0,0,0
16871,18,8,2019,14,40.761242,-73.97946,0,0,0,0,0,1,0,0,0
16874,18,8,2019,16,40.68887,-73.92097,0,0,0,0,1,0,0,0,0
16875,4,9,2019,0,40.755177,-73.98494,0,0,0,0,0,1,0,0,0
16876,21,8,2019,14,40.584625,-73.94713,1,0,0,0,0,1,0,0,0
16877,27,8,2019,19,40.704636,-73.91771,3,0,0,0,1,0,0,0,0
16878,8,9,2019,19,40.873592,-73.88506,0,0,0,0,0,1,0,0,0
16879,12,8,2019,12,40.738552,-73.99969,0,0,0,0,0,1,0,0,0
16880,31,8,2019,22,40.732494,-73.88623,0,0,0,0,1,0,0,0,0
16881,22,8,2019,8,40.694214,-73.95932,0,0,0,0,0,1,0,0,0
16883,27,8,2019,22,40.864132,-73.89132,1,0,0,0,1,0,0,0,0
16886,5,9,2019,4,40.79157,-73.94678,0,0,0,0,0,0,0,0,1
16891,20,8,2019,13,40.59034,-74.06663,1,0,0,0,0,1,0,0,0
16894,27,8,2019,12,40.85206,-73.82664,0,0,0,0,1,0,0,0,0
16898,7,9,2019,2,40.859444,-73.915985,0,0,0,0,0,1,0,0,0
16900,10,8,2019,13,40.620483,-74.00008,0,0,0,0,1,0,0,0,0
16901,19,8,2019,10,40.612736,-74.01172,0,0,0,0,1,0,0,0,0
16902,13,8,2019,19,40.62208,-73.92723,2,0,0,0,0,1,0,0,0
16903,16,8,2019,0,40.66496,-73.82226,4,0,0,0,0,0,0,0,1
16904,4,9,2019,8,40.66173,-73.96078,1,0,0,0,0,0,1,0,0
16906,29,8,2019,19,40.682148,-73.982864,1,0,0,0,1,0,0,0,0
16908,2,9,2019,15,40.699955,-73.98682,0,0,0,0,0,1,0,0,0
16909,5,9,2019,15,40.648026,-73.892815,0,0,0,0,0,1,0,0,0
16911,26,8,2019,17,40.706764,-74.01251,0,0,0,0,0,1,0,0,0
16914,14,8,2019,7,40.59366,-73.98469,0,0,0,0,1,0,0,0,0
16917,22,8,2019,10,40.845882,-73.930435,0,0,0,0,1,0,0,0,0
16918,26,8,2019,14,40.72162,-73.995476,0,0,0,0,1,0,0,0,0
16920,23,8,2019,17,40.8614,-73.8278,1,0,0,0,1,0,0,0,0
16922,28,8,2019,16,40.731064,-74.00801,1,0,0,0,0,1,0,0,0
16923,14,8,2019,15,40.763416,-73.92844,0,0,0,0,0,1,0,0,0
16924,11,8,2019,14,40.675735,-73.89686,0,0,0,0,1,0,0,0,0
16925,15,8,2019,13,40.72249,-73.97876,2,0,0,0,0,1,0,0,0
16926,12,8,2019,15,40.766712,-73.98289,0,0,0,0,0,1,0,0,0
16928,7,9,2019,16,40.89417,-73.856964,0,0,0,0,0,1,0,0,0
16929,21,8,2019,22,40.744755,-73.72201,0,0,0,0,1,0,0,0,0
16930,6,9,2019,17,40.71998,-73.98365,1,0,0,0,1,0,0,0,0
16933,27,8,2019,7,40.815117,-73.95871,0,0,0,0,0,1,0,0,0
16934,17,8,2019,16,40.58489,-73.92885,0,0,0,0,1,0,0,0,0
16935,27,8,2019,21,40.808807,-73.9107,1,0,0,0,1,0,0,0,0
16936,22,8,2019,13,40.667957,-73.99592,0,0,0,0,0,1,0,0,0
16937,29,8,2019,14,40.66669,-73.81173,1,0,0,0,0,1,0,0,0
16939,10,8,2019,1,40.66922,-73.801094,0,0,0,0,0,0,0,0,1
16940,14,8,2019,19,40.582756,-74.13041,0,0,0,0,0,0,0,0,1
16941,29,8,2019,15,40.69015,-73.99864,0,0,0,0,0,1,0,0,0
16943,2,9,2019,20,40.759617,-73.961975,0,0,0,0,0,1,0,0,0
16944,20,8,2019,19,40.716064,-73.939026,0,0,0,0,0,0,0,0,1
16945,24,8,2019,18,40.752106,-73.94424,0,0,0,0,1,0,0,0,0
16946,20,8,2019,9,40.703033,-73.797134,0,0,0,0,0,1,0,0,0
16948,22,8,2019,11,40.651733,-73.93039,0,0,0,0,1,0,0,0,0
16949,31,8,2019,16,40.748363,-73.88892,0,0,0,0,0,1,0,0,0
16950,3,9,2019,19,40.625477,-73.93989,0,0,0,0,0,1,0,0,0
16953,15,8,2019,14,40.689804,-73.97794,0,0,0,0,1,0,0,0,0
16956,29,8,2019,17,40.867474,-73.89741,1,0,0,0,0,1,0,0,0
16957,20,8,2019,22,40.744846,-73.835686,0,0,0,0,0,0,0,0,1
16958,22,8,2019,13,40.867878,-73.89944,0,0,0,0,0,1,0,0,0
16959,20,8,2019,8,40.594593,-73.99551,0,0,0,0,0,0,0,0,1
16963,17,8,2019,23,40.72141,-74.004745,1,0,0,0,0,1,0,0,0
16964,31,8,2019,12,40.75979,-73.98793,0,0,0,0,0,0,1,0,0
16965,11,8,2019,16,40.63185,-73.907875,0,0,0,0,0,1,0,0,0
16966,16,8,2019,19,40.75974,-73.97423,0,0,0,0,0,1,0,0,0
16967,5,9,2019,9,40.649082,-73.96399,0,0,0,0,0,0,1,0,0
16968,15,8,2019,8,40.582687,-73.97671,1,0,0,0,1,0,0,0,0
16969,2,9,2019,18,40.743973,-73.8851,0,0,0,0,1,0,0,0,0
16970,21,8,2019,10,40.686085,-73.982666,1,0,0,0,1,0,0,0,0
16971,30,8,2019,12,40.674747,-73.9417,1,0,0,0,1,0,0,0,0
16972,6,9,2019,16,40.60485,-73.74822,0,0,0,0,0,0,1,0,0
16973,29,8,2019,21,40.75548,-73.74173,0,0,0,0,1,0,0,0,0
16974,17,8,2019,8,40.761143,-73.838905,0,0,0,0,1,0,0,0,0
16975,28,8,2019,12,40.79356,-73.96702,0,0,0,0,0,1,0,0,0
16976,15,8,2019,8,40.704716,-73.92875,0,0,0,0,0,1,0,0,0
16981,7,9,2019,4,40.600777,-73.9126,1,0,1,0,0,0,0,0,0
16982,15,8,2019,18,40.667686,-73.89581,0,0,0,0,0,1,0,0,0
16983,20,8,2019,18,40.672516,-73.93356,0,0,0,0,0,1,0,0,0
16984,18,8,2019,13,40.665504,-73.75694,0,0,0,0,0,0,0,0,1
16985,31,8,2019,19,40.627987,-73.93078,0,0,0,0,0,1,0,0,0
16986,30,8,2019,16,40.662735,-73.95713,3,0,0,0,1,0,0,0,0
16988,29,8,2019,17,40.76856,-73.95777,0,0,0,0,0,1,0,0,0
16989,27,8,2019,9,40.76023,-73.961525,1,0,0,0,0,1,0,0,0
16990,29,8,2019,18,40.60309,-73.99262,0,0,0,0,1,0,0,0,0
16991,13,8,2019,20,40.69317,-73.74483,4,0,0,0,1,0,0,0,0
16993,3,9,2019,17,40.72766,-73.92938,0,0,0,0,1,0,0,0,0
16994,3,9,2019,20,40.642548,-73.91568,0,0,0,0,0,1,0,0,0
16995,3,3,2018,20,40.759727,-73.99169,0,0,0,0,0,0,0,0,1
16996,16,8,2019,12,40.818726,-73.85019,1,0,0,0,0,1,0,0,0
16998,5,9,2019,15,40.70703,-73.831665,0,0,0,0,0,1,0,0,0
16999,28,8,2019,7,40.783245,-73.94473,0,0,0,0,1,0,0,0,0
17000,30,8,2019,11,40.738552,-73.99969,0,0,0,0,0,1,0,0,0
17001,5,9,2019,4,40.76768,-73.98216,0,0,0,0,1,0,0,0,0
17002,23,8,2019,9,40.89989,-73.89553,0,0,0,0,1,0,0,0,0
17003,29,8,2019,14,40.744644,-73.77041,0,0,0,0,0,1,0,0,0
17004,3,9,2019,18,40.85292,-73.86775,0,0,0,0,1,0,0,0,0
17005,14,8,2019,11,40.763863,-73.834236,0,0,0,0,0,1,0,0,0
17006,15,8,2019,20,40.61403,-73.94931,0,0,0,0,0,1,0,0,0
17007,5,9,2019,17,40.62971,-74.13023,0,0,0,0,1,0,0,0,0
17009,20,8,2019,15,40.616623,-74.16336,1,0,0,0,1,0,0,0,0
17012,19,8,2019,14,40.68088,-73.9633,0,0,0,0,0,1,0,0,0
17013,25,8,2019,23,40.718792,-73.98902,0,0,0,0,0,1,0,0,0
17014,18,8,2019,5,40.77077,-73.91727,0,0,0,0,1,0,0,0,0
17015,22,8,2019,14,40.673298,-74.00835,0,0,0,0,0,1,0,0,0
17016,31,8,2019,20,40.863106,-73.86166,1,0,0,0,1,0,0,0,0
17018,3,9,2019,10,40.72042,-73.939705,0,0,0,0,0,1,0,0,0
17019,4,9,2019,13,40.726444,-73.76579,0,0,0,0,1,0,0,0,0
17021,5,9,2019,8,40.76451,-73.77448,0,0,0,0,0,1,0,0,0
17024,22,8,2019,21,40.716206,-73.9661,0,0,0,0,0,0,0,0,1
17026,25,8,2019,12,40.74675,-73.89233,0,0,0,0,1,0,0,0,0
17030,2,9,2019,17,40.613647,-73.944374,0,0,0,0,0,1,0,0,0
17031,1,9,2019,23,40.7549,-73.74548,0,0,0,0,0,1,0,0,0
17032,11,8,2019,9,40.698452,-73.92176,0,0,0,0,0,1,0,0,0
17036,25,8,2019,13,40.87044,-73.90426,0,0,0,0,0,1,0,0,0
17037,1,9,2019,1,40.71493,-73.976494,3,0,0,0,0,1,0,0,0
17038,27,8,2019,14,40.84519,-73.9112,0,0,0,0,1,0,0,0,0
17039,5,9,2019,21,40.81636,-73.891815,2,0,0,0,0,1,0,0,0
17040,30,8,2019,16,40.821415,-73.88933,0,0,0,0,0,1,0,0,0
17041,26,8,2019,15,40.749527,-73.97361,0,0,0,0,0,1,0,0,0
17042,13,8,2019,17,40.7615,-73.997826,0,0,0,0,0,1,0,0,0
17043,18,8,2019,4,40.62934,-74.07464,0,0,0,0,0,1,0,0,0
17044,24,8,2019,0,40.64759,-74.01142,0,0,0,0,1,0,0,0,0
17046,4,9,2019,14,40.663906,-73.95098,0,0,0,0,0,1,0,0,0
17047,28,8,2019,10,40.729298,-73.9919,0,0,0,0,0,0,0,0,1
17049,16,8,2019,16,40.726604,-73.789116,0,0,0,0,0,1,0,0,0
17050,29,8,2019,17,40.671627,-73.93364,1,0,0,0,1,0,0,0,0
17051,15,8,2019,14,40.65725,-73.8394,0,0,0,1,0,0,0,0,0
17054,6,9,2019,22,40.824177,-73.88768,0,0,0,0,0,0,1,0,0
17055,12,8,2019,20,40.64491,-73.92192,1,0,0,0,0,0,1,0,0
17057,11,8,2019,11,40.691174,-73.960464,0,0,0,0,0,1,0,0,0
17059,19,8,2019,12,40.673103,-73.92793,0,0,0,0,0,1,0,0,0
17060,12,8,2019,19,40.83096,-73.94947,0,0,0,0,0,1,0,0,0
17063,7,9,2019,20,40.833588,-73.8615,0,0,0,0,1,0,0,0,0
17066,20,8,2019,9,40.68109,-73.90338,0,0,0,0,0,1,0,0,0
17068,12,8,2019,6,40.80202,-73.94969,0,0,0,0,1,0,0,0,0
17070,31,8,2019,21,40.881264,-73.83875,0,0,0,0,0,1,0,0,0
17072,16,8,2019,10,40.730946,-73.993256,0,0,0,0,0,1,0,0,0
17073,26,8,2019,23,40.70949,-74.01025,0,0,0,0,0,1,0,0,0
